"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12","sample-13","sample-14","sample-15","sample-16","sample-17","sample-18","sample-19","sample-20","sample-21","sample-22","sample-23","sample-24","sample-25","sample-26","sample-27","sample-28","sample-29","sample-30","sample-31","sample-32","sample-33","sample-34","sample-35","sample-36","sample-37","sample-38","sample-39","sample-40","sample-41","sample-42","sample-43","sample-44"
"Uncultured Bacteroidetes",128.124308881995,100.105218119545,117.830980344633,95.1429003509323,115.93122944554,140.636061154184,209.163901777259,156.022700048776,95.4536708433882,109.578519639659,80.5240906604107,97.9743961355539,117.897453049853,123.285094460153,82.6655190554189,87.1611219876261,297.932842965058,212.571295191682,92.3440034457403,144.663535272322,75.9046973761474,91.5364282798864,161.299724727984,125.187787071617,85.3092460700918,85.222882617074,182.757497942911,206.991866112403,787.237374461545,630.522050334385,87.9579389631422,120.577802578947,244.900558215012,72.1298626147233,3314.99599842254,475.014361817869,120.69410089994,76.3714027846852,103.440640983143,124.796923133228,80.1282202382432,80.4168408419772,141.57621985291,141.567156389912
"Uncultured Chroococcales",55.0954682551958,97.8711648011812,70.6185722788711,57.4973943606655,93.4879775244975,154.617342143006,60.9676215929543,58.5167248984595,55.5932328266163,60.1204192013214,100.059703785205,159.310865683677,59.3907425459804,54.6332934309354,55.3426006717559,58.9941889078337,67.5183095153736,66.9822807033843,70.7115894206343,59.8456275289918,56.4732638248974,57.6421307698744,56.9675315792002,58.4258021137405,124.665192140652,81.1667547607007,54.0176136115596,55.1907583792112,54.0364170143532,53.9177353432614,105.911566735135,71.2880269821131,55.4859066644059,53.1409900311299,54.8309467486684,56.6690614662288,54.1894230174406,52.5033056964582,58.9956344057457,66.5564387770284,53.8035057208636,58.3348833927456,276.519224142343,57.2131046592059
"Uncultured Clostridiales I",111.761723499934,90.8450294433934,111.653615461153,107.078089818424,198.211215827076,265.943670317076,61.4496240526362,65.9491946137244,60.7083965724786,70.473147383753,63.2053091850771,75.0809161284375,64.2967048375128,70.0531161761812,286.935556469688,145.021976382714,66.0389887077786,69.1755005560356,84.4818695248424,73.4050098141277,106.8596573623,130.092647430747,108.324467871072,111.53673515075,266.749322317519,155.407948415681,276.963630966827,373.355832573331,231.649397803907,284.554622287144,119.685573094389,104.217307040275,448.022867174239,80.7312826197249,86.0408382157841,78.6836272117855,65.6540161597263,57.0543458888452,174.981589952081,342.065055877535,59.2969686249776,61.801113312345,171.670407510374,190.434357058297
"Uncultured Clostridiales II",70.4378183794343,78.4086467683626,90.4082277029714,92.5929169085569,96.8730972154839,85.6000670129307,78.6290404486561,85.2113661508105,81.8559202369141,78.560216016302,80.3634978339279,92.1910462168919,70.7797448082384,68.5120262743936,120.9682031406,122.056166352596,83.5924748533968,79.78284810239,81.8238455243018,86.6527751908044,130.388800352974,145.642101110948,98.6909084927851,89.0473831384789,67.575769498699,66.049958019153,138.057031686108,133.407599773529,87.177878487996,88.2897006750246,121.56450409438,115.03604457915,149.340316967219,90.0542455367689,64.6712937281783,68.4528901254855,65.8779441443166,75.1537293298937,150.932054116851,169.448408984686,77.3507455347642,77.9681362867714,91.1013868473893,97.525226150993
"Uncultured Mollicutes",62.0998251817833,64.6778193770699,68.5145371211922,67.8187015732998,139.603256856002,150.838604676768,62.4718661030905,67.6559704139829,63.3834544309404,63.8505841081652,65.7617984509771,69.1733976565372,70.3280616706562,67.0961931185234,150.560508366483,161.870702582801,66.8834587565046,71.8597194500215,73.115179772961,69.8013734990004,63.4104131751745,65.7113188645936,151.200467173556,76.3485534065218,108.247192775186,64.027648532971,115.758332743842,144.534685296751,97.8764502987229,102.919635093845,104.086613996455,83.0028484043034,206.032013934139,68.6892011938663,65.4175652764811,66.497543106881,60.9386610658914,62.5181047681203,96.9211544088207,105.707178943265,81.0647929919305,75.4467245961928,84.9921921853198,78.9254720821949
"Uncultured Selenomonadaceae",59.4601093929826,55.2668259963233,78.481130667202,59.4201622158102,57.4988525280152,52.5237288362586,53.5068558285406,55.2429354308131,219.004626235848,100.415302903119,59.4316684093856,68.5724924739764,57.5618480368191,57.5775861343084,53.155760609413,51.5599310463062,86.7386611773309,65.0181986245726,58.5191512407195,58.3136445676876,55.740659266323,58.2807430886295,54.2096033303347,62.4525057769504,52.5972554061851,54.9066399883729,51.2968543877504,51.5266022454669,54.3008523831961,59.4310802723837,51.7936211404427,59.9094339031847,53.7053805093346,53.296419856437,54.4022020491751,52.6747410746008,100.902451530601,62.8308791878365,100.69910388877,86.9864917418986,111.777231350961,111.895400391091,63.3942500954124,71.547641170973
"Veillonella",98.8457716862446,75.5426506004268,124.280051154438,185.267007500318,106.305100175398,119.195984591787,75.3599113487376,87.2047204804898,60.6278363583472,93.3628383152242,59.7829660731506,62.6694520534442,104.637296390146,79.2544516010992,62.2399900259918,63.4619438937156,70.2432426161995,77.0126196974761,121.015464799468,65.8671373908365,192.265628375146,86.1676032706514,90.5970153567082,118.960949498868,63.5998011876167,64.5944874455216,58.9862942602013,63.2176147223712,206.373547763299,185.994377713787,60.4164674910875,72.8677035253707,82.6952700056987,81.6438010001944,231.71101617161,154.969458664868,91.3304852204186,70.4381373941831,64.2386485308487,69.066020086939,60.170928706041,63.3719273935634,68.4795360638303,76.517847044977
"Weissella et rel.",64.4698729743738,68.5758184901222,70.2931294703981,67.5122358403721,71.5346905812668,79.41020601763,70.2310437078922,71.3840992325142,113.657380589607,84.7099250300792,88.7847725711253,70.8241144968625,110.995987962035,107.387504635351,62.2422591512244,64.6029457830412,107.368447014565,75.9946427574712,120.948506083497,80.231378975276,67.566397425791,75.361228899951,80.4530179008837,79.3996975366099,79.2005099479593,65.4898928906759,61.1225935198491,66.2440354538271,61.2988419833326,120.307336393946,61.4374242854065,75.5589974856178,63.2113517578703,71.8726014979637,77.1318898307924,90.9899257167579,91.6502949387386,87.5383359687563,63.2878014766507,63.2829729058481,64.8459203082132,62.6399315732055,76.7796906001244,60.6851120445952
"Vibrio",67.06242254276,70.3075296499123,70.9138981506205,70.1281373319845,71.5451794862027,78.1318518574223,66.9863903038558,74.8424371248638,73.9961320613796,72.177202130439,65.112227302377,77.0248665069759,72.2533328059787,78.9001279345566,61.0023546399426,66.919438092144,77.8355881588491,80.079769645525,75.970880499596,75.2047403713963,69.9003918450652,75.6070865955336,80.5416775370529,76.0864906354129,66.5217438937666,65.4782085165368,99.2232772004091,96.3155348730963,66.7160567614542,61.9862932898463,79.9016003611836,71.8999516433553,66.6290520807292,62.7693598396561,75.948659734709,116.451693118746,68.4010869445207,69.0213211153976,61.4200429536315,63.9996074280784,71.5551226072736,72.9186337533246,67.1885905281238,65.7019824684901
"Wissella et rel.",76.5202007576119,91.9896419500528,70.39578225123,65.3935940730094,75.8373512218014,64.6435998524021,78.9412629287432,72.4341466266969,102.076418418994,66.2615335113491,120.826123740073,69.0608041624203,62.7697776582057,64.7892813184053,59.6028544060038,57.6101989716222,86.8708204781873,67.7226655472472,91.1342306275065,60.6194641792069,81.4955930553246,67.0697305162769,58.4251936760262,84.9683724346044,85.2054799703664,82.5624672748816,53.4949760100168,60.9036966911047,61.5142536640684,70.9193214371921,62.3360279772677,68.0197723421142,64.4581616426244,68.1430234436396,73.0064783408808,69.2972822093696,114.322808161688,72.485940607957,54.6539925716082,60.3314736847137,58.0514232774579,75.50635196276,64.1940882691959,57.2903070900733
"Xanthomonadaceae",127.631336890142,101.775085218775,92.118045681542,84.0526165343944,71.3877164660217,68.4414930481725,79.9197633854455,73.1447473494652,82.066729328309,85.2200207001163,62.6864607695272,80.0723794158859,66.7080155397726,62.840022202084,64.6867334013081,63.7188308335205,91.9814120463879,73.6868694353979,79.050426804939,76.6202977780016,62.139294874112,80.4815597607679,66.2245312350951,74.5984918620197,70.7750969922273,66.4076045198216,77.99613536904,69.5921624078978,61.8045611092625,64.3851101709762,61.9334714255751,71.2171806563789,67.9556337702174,80.5327245851126,78.5326431466368,82.3493506970196,78.9363153735155,78.7826342233016,60.4858927385825,57.6156606499655,78.1430155919353,75.5349951876859,70.1376882127051,72.3636123603199
"Yersinia et rel.",58.5364045902148,70.4815742671024,73.3840069397799,70.2116099056979,56.0160339090222,64.2982066056022,58.2439510834632,66.8508021722362,63.8021294036272,71.3189121189491,59.8271558151975,71.6777597831209,59.070205578974,61.8136885450385,57.3067904000772,65.407562169847,76.1652396603297,73.3409021921868,67.2954885365158,66.5654620806707,57.3579465455039,64.6949382516924,60.7785597475097,68.5670855751961,59.2454779342365,60.3462888576081,90.4319991173917,61.7632609765133,56.622194511835,56.9639470605682,57.6591171805159,58.7462899414662,57.9163889339359,55.9076825861694,66.3629983236934,69.8080365749277,60.5044810705543,59.3484221938657,54.9105072901386,55.6016966692169,61.0819873055014,63.5125994290745,61.6155335713995,63.6279954478342
